id,postcode,sa3name,region,Lat_precise,Long_precise,SA2_NAME_2016,lgaregion,lgacode
458,1001,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
459,1002,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
460,1003,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
461,1004,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
462,1005,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
463,1006,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
464,1007,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
465,1008,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
466,1009,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
467,1010,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
468,1020,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
469,1021,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
470,1022,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
471,1023,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
472,1025,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
473,1026,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
474,1027,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
475,1028,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
476,1029,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
477,1030,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
478,1031,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
479,1032,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Blacktown,10750
480,1033,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
481,1034,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
482,1035,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
483,1036,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
484,1037,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
485,1038,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
486,1039,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
487,1040,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
488,1041,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
489,1042,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
490,1043,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
491,1044,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
492,1045,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
493,1046,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
494,1100,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
495,1101,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
496,1105,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
497,1106,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
498,1107,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
499,1108,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
500,1109,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
501,1110,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
502,1112,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
503,1113,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
504,1114,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
505,1115,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
506,1116,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Blacktown,10750
507,1117,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Blacktown,10750
508,1118,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
509,1119,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
510,1120,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
511,1121,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
512,1122,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
513,1123,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
514,1124,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
515,1125,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
516,1126,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
517,1127,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
518,1128,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
519,1129,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
520,1130,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
521,1131,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
522,1132,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Blacktown,10750
523,1133,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
524,1134,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
525,1135,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
526,1136,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
527,1137,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
528,1138,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
529,1139,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
530,1140,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
531,1141,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
532,1142,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
533,1143,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
534,1144,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
535,1145,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
536,1146,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
537,1147,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
538,1148,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
539,1149,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
540,1150,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
541,1151,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
542,1152,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
543,1153,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
544,1154,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
545,1155,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
546,1156,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
547,1157,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
548,1158,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
549,1159,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
550,1160,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
551,1161,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
552,1162,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
553,1163,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
554,1164,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
555,1165,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
556,1166,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
557,1167,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
558,1168,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
559,1169,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
560,1170,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
561,1171,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
562,1172,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
563,1173,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
564,1174,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
565,1175,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
566,1176,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
567,1177,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
568,1178,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
569,1179,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
570,1180,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
571,1181,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
572,1182,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
573,1183,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
574,1184,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
575,1185,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
576,1186,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
577,1187,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
578,1188,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
579,1189,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
580,1190,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
581,1191,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
582,1192,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Junee,14300
583,1193,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
584,1194,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
585,1195,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
586,1196,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
587,1197,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
588,1198,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
589,1199,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
591,1201,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
592,1202,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
593,1203,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
595,1205,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
597,1207,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
598,1208,Sydney Inner City,R1,-33.88092,151.20294,Sydney - Haymarket - The Rocks,Glen Innes Severn,13010
599,1209,,R1,-33.8646583,151.2077003,Sydney - Haymarket - The Rocks,Inner West,14170
600,1210,,R1,-33.8646583,151.2077003,Sydney - Haymarket - The Rocks,Inner West,14170
601,1211,,R1,-33.8646583,151.2077003,Sydney - Haymarket - The Rocks,Inner West,14170
602,1212,,R1,-33.8650889,151.2077472,Sydney - Haymarket - The Rocks,Inner West,14170
603,1213,,R1,-33.8646583,151.2077003,Sydney - Haymarket - The Rocks,Inner West,14170
604,1214,,R1,-33.8646583,151.2077003,Sydney - Haymarket - The Rocks,Inner West,14170
605,1215,,R1,-33.8650889,151.2077472,Sydney - Haymarket - The Rocks,Inner West,14170
606,1216,,R1,-33.7421131,151.0336854,West Pennant Hills,Parramatta,16260
607,1217,,R1,-33.7421131,151.0336854,West Pennant Hills,Parramatta,16260
608,1218,,R1,-33.7421131,151.0336854,West Pennant Hills,Parramatta,16260
609,1219,,R1,-33.7421131,151.0336854,West Pennant Hills,Parramatta,16260
610,1220,,R1,-33.0100063,151.6579131,Valentine - Eleebana,Parramatta,16260
611,1221,,R1,-33.8638362,151.2092356,Sydney - Haymarket - The Rocks,Sydney,17200
612,1222,,R1,-33.8638362,151.2092356,Sydney - Haymarket - The Rocks,Sydney,17200
613,1223,,R1,-33.8638362,151.2092356,Sydney - Haymarket - The Rocks,Sydney,17200
614,1224,,R1,-33.8638362,151.2092356,Sydney - Haymarket - The Rocks,Sydney,17200
615,1225,,R1,-33.8638362,151.2092356,Sydney - Haymarket - The Rocks,Sydney,17200
616,1226,,R1,-33.871722,151.2067078,Sydney - Haymarket - The Rocks,Sydney,17200
617,1227,,R1,-33.871722,151.2067078,Sydney - Haymarket - The Rocks,Sydney,17200
618,1228,,R1,-33.871722,151.2067078,Sydney - Haymarket - The Rocks,Sydney,17200
619,1229,,R1,-33.871722,151.2067078,Sydney - Haymarket - The Rocks,Sydney,17200
620,1230,,R1,-33.871722,151.2067078,Sydney - Haymarket - The Rocks,Sydney,17200
621,1231,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Parramatta,16260
622,1232,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Parramatta,16260
623,1233,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Parramatta,16260
624,1234,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Parramatta,16260
625,1235,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Parramatta,16260
626,1236,Sydney Inner City,R1,-33.88092,151.20294,Sydney - Haymarket - The Rocks,Glen Innes Severn,13010
627,1237,Sydney Inner City,R1,-33.88092,151.20294,Sydney - Haymarket - The Rocks,Glen Innes Severn,13010
628,1238,Sydney Inner City,R1,-33.88092,151.20294,Sydney - Haymarket - The Rocks,Glen Innes Severn,13010
629,1239,Sydney Inner City,R1,-33.88092,151.20294,Sydney - Haymarket - The Rocks,Glen Innes Severn,13010
630,1240,Sydney Inner City,R1,-33.88092,151.20294,Sydney - Haymarket - The Rocks,Glen Innes Severn,13010
631,1291,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
632,1292,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
633,1293,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
634,1294,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
635,1295,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
636,1296,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
637,1297,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
638,1298,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
639,1299,Sydney Inner City,R1,-33.8688197,151.2092955,Sydney - Haymarket - The Rocks,Mosman,15350
640,1300,Sydney Inner City,R1,-33.8780176,151.2204441,Darlinghurst,Sydney,17200
644,1314,,R1,-33.9508,151.21,Banksmeadow,Randwick,16550
665,1335,Sydney Inner City,R1,-33.86795,151.22411,Potts Point - Woolloomooloo,Ryde,16700
666,1340,Sydney Inner City,R1,-33.8733512,151.2242345,Potts Point - Woolloomooloo,Snowy Valleys,17080
667,1350,Eastern Suburbs - North,R1,-33.8865,151.242,Woollahra,Woollahra,18500
668,1355,Eastern Suburbs - North,R1,-33.89145,151.2497,Bondi Junction - Waverly,Waverley,18050
669,1360,Eastern Suburbs - North,R1,-33.8775,151.2412,Double Bay - Bellevue Hill,Woollahra,18500
672,1401,Sydney Inner City,R1,-34.7057762,149.135033,Yass Region,Sydney,17200
24069,1405,Strathfield - Burwood - Ashfield,R1,0,0,,Yass Valley,
674,1419,,R1,-34.0641,151.094,Royal National Park,Sutherland Shire,17150
675,1420,,R1,-33.8882671,151.2078465,Surry Hills,Blacktown,10750
676,1422,,R1,-33.8882671,151.2078465,Surry Hills,Blacktown,10750
677,1423,,R1,-33.8882671,151.2078465,Surry Hills,Blacktown,10750
678,1424,,R1,-33.8882671,151.2078465,Surry Hills,Blacktown,10750
679,1425,,R1,-33.8882671,151.2078465,Surry Hills,Blacktown,10750
680,1426,,R1,-33.8882671,151.2078465,Surry Hills,Blacktown,10750
681,1427,,R1,-33.8882671,151.2078465,Surry Hills,Blacktown,10750
2415,1428,,R1,-33.8882671,151.2078465,Surry Hills,Blacktown,10750
2416,1429,,R1,-33.8882671,151.2078465,Surry Hills,Blacktown,10750
2417,1430,Sydney Inner City,R1,-33.895,151.191,Redfern - Chippendale,Sydney,17200
2418,1435,Sydney Inner City,R1,-33.9080273,151.1902576,Erskineville - Alexandria,Ku-ring-gai,14500
2419,1440,Sydney Inner City,R1,-33.9002604,151.2061803,Waterloo - Beaconsfield,Canterbury-Bankstown,11570
2420,1441,Sydney Inner City,R1,-33.9002604,151.2061803,Waterloo - Beaconsfield,Canterbury-Bankstown,11570
2421,1445,Sydney Inner City,R1,-33.9221918,151.201678,Mascot - Eastlakes,Sutherland Shire,17150
2422,1450,Sydney Inner City,R1,-33.8862243,151.1791091,Newtown - Camperdown - Darlington,Coffs Harbour,11800
2423,1455,Botany,R1,-33.9469267,151.1973167,Botany,Bayside,10500
2424,1460,Marrickville - Sydenham - Petersham,R1,-33.9296324,151.1946223,Mascot - Eastlakes,Randwick,16550
2425,1465,Eastern Suburbs - South,R1,-33.910021,151.2232749,Kensington (NSW),Inner West,14170
2426,1466,Eastern Suburbs - South,R1,-33.917347,151.2312675,Kensington (NSW),Sydney,17200
2427,1470,Canada Bay,R1,-33.8510541,151.1545209,Drummoyne - Rodd Point,Hunters Hill,14100
2428,1475,Strathfield - Burwood - Ashfield,R1,-33.908667,151.1524142,Marrickville,Inner West,14170
2429,1476,Strathfield - Burwood - Ashfield,R1,-33.908667,151.1524142,Marrickville,Inner West,14170
2430,1480,Kogarah - Rockdale,R1,-33.9386352,151.100641,Kingsgrove (North) - Earlwood,Georges River,12930
2431,1481,,R1,-33.9646,151.101,Hurstville,Georges River,12930
2432,1484,,R1,-33.9386,151.101,Kingsgrove (North) - Earlwood,Georges River,12930
2433,1485,Kogarah - Rockdale,R1,-33.9644,151.137,Kogarah,Bayside,10500
2435,1490,Cronulla - Miranda - Caringbah,R1,-34.0299364,151.1055499,Miranda - Yowie Bay,Sutherland Shire,17150
2436,1493,Kogarah - Rockdale,R1,-33.9645633,151.1010187,Hurstville,Georges River,12930
2437,1495,Cronulla - Miranda - Caringbah,R1,-34.0452,151.1218,Caringbah,Sutherland Shire,17150
2438,1499,Sutherland - Menai - Heathcote,R1,-34.0297415,151.059275,Sutherland - Kirrawee,Georges River,12930
2439,1515,,R1,-33.7966739,151.1621677,Chatswood (West) - Lane Cove North,North Sydney,15950
2440,1560,Chatswood - Lane Cove,R1,-33.8132,151.217,Willoughby - Castle Cove - Northbridge,Willoughby,18250
2441,1565,North Sydney - Mosman,R1,-33.84765,151.21201,North Sydney - Lavender Bay,Sydney,17200
2442,1570,Chatswood - Lane Cove,R1,-33.8093311,151.185647,Chatswood (East) - Artarmon,Willoughby,18250
2444,1585,North Sydney - Mosman,R1,-33.82613,151.20505,Crows Nest - Waverton,North Sydney,15950
2445,1590,North Sydney - Mosman,R1,-33.8227402,151.1942171,St Leonards - Naremburn,Central Coast,11650
2446,1595,Chatswood - Lane Cove,R1,-33.8148145,151.1663935,Lane Cove - Greenwich,Willoughby,18250
2447,1597,Chatswood - Lane Cove,R1,-33.8148145,151.1663935,Lane Cove - Greenwich,Willoughby,18250
2448,1602,,R1,-33.8148,151.166,Lane Cove - Greenwich,Lane Cove,14700
2452,1630,Hornsby,R1,-33.7046328,151.0987055,Hornsby - East,Ku-ring-gai,14500
2453,1635,,R1,-33.7046,151.101,Hornsby - East,Ku-ring-gai,14500
2454,1639,Warringah,R1,-33.749,151.2331,Frenchs Forest - Belrose,Mosman,15350
2455,1640,Warringah,R1,-33.749,151.2331,Frenchs Forest - Belrose,Mosman,15350
2456,1655,Manly,R1,-33.8060158,151.2947775,Manly - Fairlight,Central Coast,11650
2457,1658,Pittwater,R1,-33.67596,151.30653,Warriewood - Mona Vale,Northern Beaches,15990
2458,1660,Pittwater,R1,-33.67596,151.30653,Warriewood - Mona Vale,Northern Beaches,15990
24070,1670,Ryde - Hunters Hill,R1,-33.7932,151.12,North Ryde - East Ryde,Ryde,16700
2459,1670,Ryde - Hunters Hill,R1,-33.7932,151.12,North Ryde - East Ryde,Ryde,16700
2460,1675,Ryde - Hunters Hill,R1,-33.8301698,151.1267591,Gladesville - Huntleys Point,Hunters Hill,14100
2461,1680,Ryde - Hunters Hill,R1,-33.8157466,151.1030164,Ryde,Ku-ring-gai,14500
2462,1685,Ryde - Hunters Hill,R1,-33.8067672,151.0824602,West Ryde - Meadowbank,Ryde,16700
2473,1700,Carlingford,R1,-33.8143301,151.0562386,Ermington - Rydalmere,Randwick,16550
2475,1710,Ryde - Hunters Hill,R1,-33.7746,151.0788,Epping - North Epping,Ryde,16700
2477,1715,Pennant Hills - Epping,R1,-33.738881,151.0723841,Pennant Hills - Cheltenham,Parramatta,16260
2478,1730,Blacktown,R1,-33.7779167,150.931946,Seven Hills - Toongabbie,Parramatta,16260
2479,1740,Parramatta,R1,-33.8135571,151.003407,Parramatta - Rosehill,Inner West,14170
2480,1741,Parramatta,R1,-33.8135571,151.003407,Parramatta - Rosehill,Inner West,14170
2481,1750,Parramatta,R1,-33.800281,151.0042445,North Parramatta,Cumberland,12380
2482,1755,Parramatta,R1,-33.7619106,150.9929255,Baulkham Hills (East),Parramatta,16260
2483,1765,Baulkham Hills,R1,-33.7311837,151.0042006,Castle Hill - North,Parramatta,16260
2484,1771,Pennant Hills - Epping,R1,-33.738881,151.0723841,Pennant Hills - Cheltenham,Parramatta,16260
2485,1781,,R1,-33.7779,150.932,Seven Hills - Toongabbie,Blacktown,10750
2486,1790,St Marys,R1,-33.769979,150.7734575,St Marys - North St Marys,North Sydney,15950
4457,1800,Strathfield - Burwood - Ashfield,R1,-33.8889,151.1249,Ashfield,Burwood,11300
4458,1805,Strathfield - Burwood - Ashfield,R1,-33.8773941,151.1036621,Burwood - Croydon,Burwood,11300
4459,1811,Auburn,R1,-33.8339902,151.0482995,Homebush Bay - Silverwater,Parramatta,16260
4461,1819,Strathfield - Burwood - Ashfield,R1,-33.8774826,151.0823602,Strathfield,Burwood,11300
4462,1825,Auburn,R1,-33.8652,151.044,Lidcombe,Strathfield,17100
4464,1830,Parramatta,R1,-33.8353132,151.0065546,Granville - Clyde,Cumberland,12380
4465,1831,Parramatta,R1,-33.8353132,151.0065546,Granville - Clyde,Cumberland,12380
4466,1835,Auburn,R1,-33.8605837,151.02475,Auburn - South,Canterbury-Bankstown,11570
24071,1851,Fairfield,R1,-33.8498,150.911,Smithfield - Wetherill Park,Fairfield,12850
4468,1851,Fairfield,R1,-33.8498,150.911,Smithfield - Wetherill Park,Fairfield,12850
4469,1860,Fairfield,R1,-33.8705856,150.9564102,Fairfield,Cumberland,12380
4470,1871,Liverpool,R1,-33.9285567,150.9179595,Liverpool,Burwood,11300
24072,1874,Liverpool,R1,0,0,,Liverpool,
4471,1875,Liverpool,R1,-33.9397082,150.9249864,Chipping Norton - Moorebank,Liverpool,14900
4472,1885,Canterbury,R1,-33.91817,151.03497,Bankstown - South,Canterbury-Bankstown,11570
